,GAME_ID,DATE,TEAM_ABBREVIATION,WINS,LOSSES,PTS,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,LOC
183,6482,2019-11-05,MEM,1,5,100,28,32,16,24,42.6,81.0,12.0,19,51,14,1
184,6482,2019-11-05,HOU,4,3,107,33,29,22,23,37.6,69.0,34.0,20,51,18,0
185,6483,2019-11-05,MIN,4,2,106,27,30,25,24,35.9,86.4,30.2,20,47,15,1
186,6483,2019-11-05,MIL,5,2,134,31,33,38,32,53.8,66.7,35.9,24,57,17,0
187,6484,2019-11-05,PHX,5,2,114,29,26,26,33,53.2,77.8,39.3,24,40,19,1
188,6484,2019-11-05,PHI,5,1,109,31,30,21,27,47.2,60.0,44.8,21,38,20,0
189,6485,2019-11-05,GSW,2,5,127,34,26,27,40,48.8,91.7,38.5,28,47,10,1
190,6485,2019-11-05,POR,3,4,118,32,31,20,35,44.8,78.6,32.5,16,44,6,0
191,6486,2019-11-06,CHA,4,3,122,20,37,21,35,47.7,66.7,32.3,22,37,13,1
192,6486,2019-11-06,IND,3,4,120,35,29,28,21,54.3,85.7,40.0,27,43,18,0
193,6487,2019-11-06,CLE,2,5,113,24,28,31,30,42.1,90.9,39.4,22,43,9,1
194,6487,2019-11-06,BOS,5,1,119,32,29,28,30,56.5,73.3,40.0,24,45,14,0
195,6488,2019-11-06,ATL,3,3,108,22,22,26,38,47.8,68.8,36.7,22,48,18,1
196,6488,2019-11-06,SAS,4,3,100,21,24,33,22,41.8,69.6,24.2,18,41,15,0
197,6489,2019-11-06,CHI,2,6,112,29,36,28,19,50.6,52.2,43.8,22,42,16,1
198,6489,2019-11-06,LAL,6,1,118,24,24,32,38,48.9,70.8,33.3,26,49,15,0
199,6490,2019-11-06,OKC,3,4,102,31,27,23,21,43.0,80.0,36.4,21,38,9,1
200,6491,2019-11-06,DEN,5,2,109,29,29,31,20,52.3,62.5,39.1,35,47,19,1
201,6491,2019-11-06,MIA,5,2,89,28,20,21,20,36.4,64.0,31.0,23,44,13,0
202,6492,2019-11-07,DET,4,5,122,33,31,32,26,55.7,79.2,50.0,37,43,16,1
203,6492,2019-11-07,NYK,1,7,102,25,34,26,17,48.8,61.9,44.0,24,30,13,0
204,6493,2019-11-07,IND,4,4,121,26,44,24,27,46.8,80.8,40.0,35,48,13,1
205,6493,2019-11-07,WAS,2,5,106,26,36,18,26,38.9,100,32.5,24,48,16,0
206,6494,2019-11-07,ATL,3,4,93,19,22,24,28,40.5,77.1,20.0,18,41,24,1
207,6494,2019-11-07,CHI,3,6,113,33,23,35,22,50.0,66.7,39.4,26,43,17,0
208,6495,2019-11-07,TOR,5,2,124,36,30,29,29,55.1,82.8,48.3,28,37,14,1
