,GAME_ID,DATE,TEAM_ABBREVIATION,WINS,LOSSES,PTS,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,LOC
269,6659,2019-11-30,CLE,5,14,110,29,18,42,21,50.0,50.0,50.0,32,41,14,1
270,6660,2019-11-30,NYK,4,15,95,31,20,17,27,43.6,57.6,40.0,14,37,14,1
271,6661,2019-11-30,IND,12,6,105,22,21,29,22,41.9,75.0,23.1,19,43,15,1
272,6662,2019-11-30,MIA,13,5,122,41,30,24,27,53.7,75.0,52.0,23,48,15,1
273,6663,2019-11-30,MEM,5,13,94,24,31,18,21,39.4,58.8,29.4,22,55,11,1
274,6664,2019-11-30,OKC,7,11,109,34,28,17,30,47.8,62.5,38.2,27,42,11,1
275,6665,2019-11-30,SAS,7,13,107,27,26,29,25,43.0,92.9,38.9,28,48,9,1
276,6666,2019-11-30,PHX,8,10,113,25,25,39,24,44.1,72.0,34.2,29,47,10,1
277,6667,2019-11-30,POR,8,12,107,25,28,28,26,45.2,75.0,33.3,20,49,13,1
278,6668,2019-11-30,LAL,17,2,125,37,33,35,20,51.7,75.0,43.8,29,47,18,1
279,6669,2019-11-30,SAC,8,10,100,17,23,27,23,38.5,85.7,24.2,22,50,14,1
280,6670,2019-12-01,PHI,14,6,119,38,27,28,26,49.4,88.9,47.8,27,32,12,1
281,6671,2019-12-01,HOU,13,6,158,38,43,46,31,58.4,85.3,49.0,30,52,15,1
282,6672,2019-12-01,MIL,17,3,137,32,34,35,36,56.2,60.0,45.5,41,53,7,1
283,6673,2019-12-01,BKN,10,10,106,30,35,16,25,44.0,75.0,33.3,24,48,12,1
284,6674,2019-12-01,NYK,4,16,104,30,28,27,19,46.1,70.3,30.8,15,39,14,1
285,6675,2019-12-01,MIN,10,9,107,21,26,32,28,38.8,85.7,30.6,22,53,16,1
286,6676,2019-12-01,LAL,17,3,100,30,32,17,21,46.0,81.2,25.9,25,45,17,1
287,6677,2019-12-01,DET,7,13,132,32,27,37,36,59.1,72.2,48.4,33,50,15,1
288,6678,2019-12-01,NOP,6,14,104,29,26,22,27,44.8,90.0,44.7,22,41,11,1
289,6679,2019-12-01,ORL,8,11,100,26,25,21,28,42.5,68.2,33.3,21,48,12,1
290,6680,2019-12-01,TOR,15,4,130,37,40,30,23,52.2,81.0,52.8,36,43,14,1
291,6681,2019-12-02,LAC,15,6,150,39,43,34,34,55.3,80.0,43.8,22,52,16,1
292,6682,2019-12-03,CHA,8,14,104,21,18,34,31,45.2,80.8,28.0,27,53,19,1
293,6683,2019-12-03,PHI,15,6,103,31,29,25,18,40.7,69.6,50.0,24,47,14,1
294,6684,2019-12-03,ATL,5,16,104,20,29,27,28,46.1,93.3,27.6,21,38,14,1
295,6685,2019-12-03,MEM,6,14,104,19,28,26,31,42.7,94.7,26.3,23,38,11,1
296,6686,2019-12-03,MIL,18,3,132,33,39,28,32,55.8,62.5,45.7,30,57,13,1
297,6687,2019-12-03,SAC,8,11,106,23,21,30,32,48.2,85.0,27.3,22,41,18,1
298,6688,2019-12-04,CLE,5,15,94,28,18,22,26,42.2,71.4,29.6,16,40,13,1
299,6689,2019-12-04,WAS,6,13,120,26,28,34,32,50.6,78.3,34.3,22,38,10,1
300,6690,2019-12-04,TOR,15,5,110,23,30,28,27,38.5,80.6,25.6,25,48,11,1
301,6691,2019-12-04,NOP,6,15,97,24,29,22,22,40.4,66.7,26.8,20,47,11,1
302,6692,2019-12-04,SAS,8,14,135,27,32,22,34,47.2,68.8,43.3,35,56,20,1
303,6693,2019-12-04,DEN,13,5,96,24,25,27,20,40.7,94.1,20.7,26,35,11,1
304,6694,2019-12-04,LAC,16,6,117,29,33,27,28,45.7,56.0,50.0,25,49,10,1
305,6695,2019-12-05,CHA,9,14,106,28,30,28,20,46.0,62.5,43.8,30,44,13,1
306,6696,2019-12-05,DET,8,14,103,24,24,24,31,41.9,63.6,30.6,25,40,11,1
307,6697,2019-12-05,ORL,10,11,128,31,34,38,25,57.6,80.0,56.0,27,45,19,1
308,6698,2019-12-05,ATL,5,17,118,26,21,35,36,53.3,61.9,34.6,24,35,16,1
309,6699,2019-12-05,BOS,15,5,112,20,32,30,30,44.3,81.2,39.0,21,46,10,1
310,6700,2019-12-05,CHI,8,14,106,27,23,28,28,42.9,73.0,39.4,22,50,20,1
311,6701,2019-12-05,OKC,8,12,100,29,21,28,22,48.8,90.0,34.6,25,37,11,1
312,6702,2019-12-05,DAL,15,6,121,30,23,27,41,50.0,78.3,29.7,24,45,8,1
313,6703,2019-12-05,UTA,12,10,96,26,21,28,21,41.0,73.7,45.2,20,40,18,1
314,6704,2019-12-05,POR,9,13,127,30,36,34,27,56.0,81.0,50.0,28,43,12,1
315,6705,2019-12-06,WAS,7,13,119,25,40,26,28,53.2,75.0,46.4,25,44,21,1
316,6706,2019-12-06,NYK,4,18,92,27,18,30,17,41.0,65.2,26.5,23,33,14,1
317,6707,2019-12-06,TOR,15,6,109,28,27,33,21,43.2,87.5,30.8,27,45,17,1
318,6708,2019-12-06,NOP,6,16,132,40,30,21,34,50.6,77.1,41.5,27,40,23,1
319,6709,2019-12-07,CHA,9,15,104,32,25,27,20,43.4,88.2,42.5,23,34,19,1
320,6710,2019-12-07,CLE,5,16,87,25,22,23,17,42.2,70.0,29.4,22,45,16,1
321,6711,2019-12-07,DET,9,14,108,32,23,16,37,44.8,73.1,44.0,21,51,17,1
322,6712,2019-12-07,BOS,16,5,108,33,20,32,23,53.7,87.5,37.1,21,37,15,1
323,6713,2019-12-07,MIA,16,6,112,27,34,25,26,48.8,75.0,35.7,28,50,12,1
324,6714,2019-12-07,CHI,8,15,98,28,23,32,15,44.3,60.0,41.5,21,37,14,1
325,6715,2019-12-07,OKC,9,12,139,30,23,41,28,55.7,90.0,27.8,19,39,10,1
326,6716,2019-12-07,MIL,20,3,119,30,22,35,32,46.8,81.0,38.9,29,53,15,1
327,6717,2019-12-07,SAS,9,14,105,21,31,17,31,42.7,70.6,34.4,25,52,17,1
328,6718,2019-12-07,POR,9,14,113,34,28,31,20,45.3,86.2,29.4,20,34,15,1
329,6719,2019-12-07,DAL,16,6,130,31,33,40,26,53.5,80.6,34.2,25,55,12,1
330,6720,2019-12-08,NYK,4,19,103,27,33,21,22,40.6,71.4,32.3,24,52,11,1
331,6721,2019-12-08,PHI,16,7,141,36,41,31,33,63.3,69.6,42.3,43,51,8,1
332,6722,2019-12-08,HOU,15,7,115,23,37,23,32,45.1,73.3,27.5,21,51,15,1
333,6723,2019-12-08,UTA,13,10,126,32,37,28,29,56.2,94.4,55.9,32,41,22,1
334,6724,2019-12-08,BKN,13,10,105,25,28,29,23,46.0,78.3,25.0,25,48,11,1
335,6725,2019-12-08,CHA,9,16,107,27,26,30,24,40.0,82.8,35.5,22,44,11,1
336,6726,2019-12-08,MIA,17,6,110,16,31,27,23,41.6,79.5,31.4,20,43,17,1
337,6727,2019-12-08,PHI,17,7,110,27,30,29,24,50.6,76.2,43.8,31,40,17,1
338,6728,2019-12-08,WAS,7,15,119,25,39,29,26,45.5,83.3,42.4,28,38,13,1
339,6729,2019-12-09,DAL,16,7,106,27,19,32,28,47.7,87.5,38.6,24,40,12,1
340,6730,2019-12-09,POR,9,15,96,20,27,31,18,36.0,83.3,27.3,16,51,8,1
341,6731,2019-12-09,LAL,21,3,142,39,34,37,32,58.5,90.0,45.2,32,41,10,1
342,6732,2019-12-10,IND,15,9,99,19,29,25,26,35.1,75.0,28.6,16,55,13,1
343,6733,2019-12-10,BOS,17,5,110,29,24,30,27,57.7,62.5,55.6,22,39,18,1
344,6734,2019-12-10,CHI,8,17,92,30,21,20,21,39.3,71.4,26.1,30,45,14,1
345,6735,2019-12-10,HOU,15,8,118,28,36,29,25,48.8,82.6,34.0,25,51,19,1
346,6736,2019-12-10,MIL,21,3,110,31,21,28,30,46.7,53.3,39.0,30,54,14,1
347,6737,2019-12-10,NOP,6,18,103,29,24,21,29,44.0,68.2,21.1,24,45,12,1
348,6738,2019-12-10,PHX,11,12,125,33,28,33,31,49.5,78.9,40.0,31,42,9,1
349,6739,2019-12-10,UTA,13,11,90,24,23,21,22,40.4,83.3,25.8,19,48,14,1
350,6740,2019-12-10,GSW,5,20,102,20,27,32,23,37.6,84.0,40.7,23,46,15,1
351,6741,2019-12-11,CHA,10,16,114,28,25,29,32,44.7,78.6,39.0,22,48,13,1
352,6742,2019-12-11,PHI,18,7,97,26,29,28,14,41.6,68.8,33.3,24,49,15,1
353,6743,2019-12-11,MIA,18,6,135,36,30,27,24,51.5,68.2,34.1,35,53,11,1
354,6744,2019-12-11,POR,10,15,115,32,28,26,29,43.3,83.3,41.5,20,58,12,1
355,6745,2019-12-12,CLE,5,19,110,29,28,25,28,51.7,62.5,40.6,29,36,15,1
356,6746,2019-12-12,IND,16,9,122,30,31,23,38,48.2,83.3,40.0,27,36,10,1
357,6747,2019-12-12,ORL,11,13,87,9,29,27,22,42.0,64.7,30.8,20,41,14,1
358,6748,2019-12-12,TOR,16,8,92,32,14,25,21,35.2,88.0,22.2,21,47,18,1
359,6749,2019-12-12,BKN,13,11,108,34,30,22,22,43.2,66.7,26.3,20,52,12,1
360,6750,2019-12-12,CHI,9,17,136,37,29,40,30,57.4,89.5,45.8,32,42,13,1
361,6751,2019-12-12,MIN,10,14,116,23,36,24,33,44.0,80.8,36.6,18,42,11,1
362,6752,2019-12-12,PHX,11,13,108,19,32,28,29,39.8,83.3,26.5,29,44,12,1
363,6753,2019-12-12,MIL,22,3,127,35,34,36,22,53.8,88.9,48.7,27,43,14,1
364,6754,2019-12-12,SAC,11,13,94,23,15,31,25,44.3,60.0,32.3,12,41,15,1
365,6755,2019-12-12,GSW,5,21,122,20,30,30,32,43.3,73.3,27.0,27,46,8,1
366,6756,2019-12-13,BOS,17,7,109,34,25,21,29,46.2,82.4,35.5,24,33,6,1
367,6757,2019-12-13,SAS,9,15,109,19,24,25,35,48.8,80.0,31.2,19,36,12,1
368,6758,2019-12-13,DET,10,15,111,29,29,27,26,44.9,69.6,35.7,23,34,7,1
369,6759,2019-12-13,DEN,15,8,114,33,29,27,25,47.7,63.2,50.0,25,48,10,1
370,6760,2019-12-14,ORL,11,14,107,22,33,23,29,44.0,75.0,40.5,24,37,6,1
371,6761,2019-12-14,PHI,20,7,116,39,23,30,24,49.4,67.6,35.0,24,47,9,1
372,6762,2019-12-14,ATL,6,20,100,22,26,35,17,41.5,69.6,21.4,24,50,15,1
373,6763,2019-12-14,MIA,18,7,110,29,30,26,25,45.9,78.6,30.3,24,34,8,1
374,6764,2019-12-14,CHI,9,18,73,15,25,10,23,30.0,85.7,20.6,20,45,12,1
375,6765,2019-12-14,MEM,8,17,114,29,33,33,19,38.8,78.3,40.8,27,45,13,1
376,6766,2019-12-14,MIN,10,15,117,29,29,23,36,44.7,83.8,24.4,17,39,18,1
377,6767,2019-12-14,SAC,11,14,101,32,22,26,21,47.0,75.0,43.6,19,41,13,1
378,6768,2019-12-14,UTA,15,11,114,22,27,37,28,46.8,77.4,42.1,22,43,13,1
379,6769,2019-12-14,PHX,11,14,119,18,30,32,29,43.7,73.1,25.0,29,59,10,1
380,6770,2019-12-15,TOR,17,8,110,38,27,25,20,38.8,80.0,35.0,21,51,11,1
381,6771,2019-12-15,CHI,10,18,109,24,31,29,25,47.1,83.3,45.2,21,50,17,1
382,6772,2019-12-15,MEM,9,17,128,35,34,35,24,57.1,87.5,40.7,32,46,23,1
383,6773,2019-12-15,DAL,17,8,118,23,27,31,31,44.6,64.7,38.6,30,48,11,1
384,6774,2019-12-15,MIL,24,3,125,26,43,33,23,54.1,73.1,37.8,26,41,12,1
385,6775,2019-12-15,HOU,17,9,107,32,20,23,32,40.2,66.7,28.9,18,46,11,1
386,6776,2019-12-15,DEN,16,8,110,27,25,30,28,50.6,73.9,25.9,30,44,15,1
387,6777,2019-12-15,NOP,6,21,119,30,27,27,35,53.4,50.0,44.2,34,40,17,1
388,6778,2019-12-15,IND,18,9,107,33,26,13,35,45.5,85.0,28.6,30,51,9,1
389,6779,2019-12-15,ATL,6,21,96,25,23,30,18,36.0,88.0,28.6,18,42,19,1
390,6780,2019-12-15,BKN,14,12,109,28,29,26,26,45.7,77.8,37.5,22,51,16,1
391,6781,2019-12-16,DEN,17,8,111,33,34,20,24,46.8,68.4,35.7,27,48,9,1
392,6782,2019-12-16,GSW,5,23,79,18,24,17,20,39.5,72.2,24.0,24,25,20,1
393,6783,2019-12-17,DET,11,16,119,31,30,30,28,47.7,70.6,33.3,29,36,14,1
394,6784,2019-12-17,TOR,18,8,133,37,29,38,29,58.4,76.5,50.0,31,41,7,1
395,6785,2019-12-17,HOU,18,9,109,21,32,30,26,40.8,66.7,25.6,20,58,12,1
396,6786,2019-12-17,MEM,10,17,118,36,37,22,23,48.8,70.0,36.1,28,45,15,1
397,6787,2019-12-17,MIL,24,4,116,22,34,20,40,41.9,70.8,26.8,29,52,8,1
398,6788,2019-12-17,OKC,12,14,109,16,33,33,27,50.7,82.1,47.1,21,42,26,1
399,6789,2019-12-17,PHX,11,15,110,33,34,21,22,45.6,84.2,35.3,31,44,20,1
400,6790,2019-12-18,CHA,13,17,110,26,27,27,30,48.1,70.4,43.3,26,51,16,1
401,6791,2019-12-18,IND,19,9,105,24,26,28,27,48.2,65.0,40.0,22,43,12,1
402,6792,2019-12-18,NYK,7,21,143,41,36,32,34,55.8,77.4,46.4,30,55,11,1
403,6793,2019-12-18,NOP,6,22,101,21,14,29,29,34.6,66.7,27.5,20,58,8,1
404,6794,2019-12-18,UTA,16,11,109,26,32,24,27,46.7,62.5,41.7,27,58,14,1
405,6795,2019-12-18,LAC,21,8,120,31,23,36,30,50.6,72.7,43.8,23,44,15,1
406,6796,2019-12-19,CLE,7,21,100,29,24,23,24,54.1,76.5,26.9,25,48,23,1
407,6797,2019-12-19,DET,11,17,99,29,35,15,20,44.8,68.2,17.1,19,48,15,1
408,6798,2019-12-19,WAS,8,18,109,27,31,27,13,35.8,84.4,31.1,21,55,14,1
409,6799,2019-12-19,PHI,20,9,104,29,19,26,30,42.2,88.9,30.8,24,41,13,1
410,6800,2019-12-19,MIN,10,16,99,25,25,22,27,37.9,63.0,25.6,20,43,10,1
411,6801,2019-12-19,OKC,13,14,126,27,32,34,33,54.8,79.4,29.2,25,35,12,1
412,6802,2019-12-19,DAL,18,9,103,29,26,18,30,39.1,80.0,34.9,23,42,7,1
413,6803,2019-12-19,DEN,18,8,113,27,18,39,29,47.6,88.0,40.7,28,52,17,1
414,6804,2019-12-19,POR,12,16,122,40,27,30,25,45.4,89.3,29.0,19,57,10,1
415,6805,2019-12-20,ATL,6,23,106,30,26,28,22,43.3,89.5,37.9,24,40,16,1
416,6806,2019-12-20,MIL,25,4,111,23,42,24,22,46.8,71.9,41.0,22,40,13,1
417,6807,2019-12-20,SAS,11,16,118,27,23,33,35,44.8,82.6,39.4,26,47,11,1
418,6808,2019-12-20,LAC,21,9,117,28,41,18,30,50.0,78.9,43.2,23,38,18,1
419,6809,2019-12-21,CLE,8,21,114,25,30,26,33,43.5,73.9,45.9,26,60,14,1
420,6810,2019-12-21,IND,20,9,119,30,38,24,27,52.3,83.3,45.2,34,39,9,1
421,6811,2019-12-21,BOS,19,7,114,28,32,31,23,52.3,71.4,33.3,24,51,20,1
422,6812,2019-12-21,TOR,20,8,122,40,28,28,26,48.7,77.3,40.0,26,42,17,1
423,6813,2019-12-21,MIA,21,8,129,39,31,28,31,55.8,73.5,47.4,34,51,17,1
424,6814,2019-12-21,PHI,20,10,98,28,29,20,21,42.2,66.7,29.4,25,46,15,1
425,6815,2019-12-21,OKC,14,14,126,26,31,44,25,56.3,85.7,41.7,23,41,15,1
426,6816,2019-12-21,DEN,19,8,109,33,28,21,27,49.4,91.7,35.7,27,44,15,1
427,6817,2019-12-21,POR,13,16,118,31,26,36,25,50.0,89.5,47.2,16,54,20,1
428,6818,2019-12-21,GSW,6,24,106,31,25,22,28,43.4,96.0,30.3,25,47,17,1
429,6819,2019-12-21,CHA,13,19,107,33,31,22,21,45.9,77.3,41.4,20,36,14,1
430,6820,2019-12-21,BKN,16,13,122,34,26,25,37,46.0,67.9,36.7,23,61,15,1
431,6821,2019-12-22,DET,11,19,107,28,31,30,18,46.0,91.7,45.7,30,29,16,1
432,6822,2019-12-22,PHI,21,10,125,32,33,23,37,52.1,61.9,42.4,28,53,14,1
433,6823,2019-12-22,NYK,7,23,102,23,31,16,32,40.2,71.4,30.0,23,47,14,1
434,6824,2019-12-22,MEM,11,19,119,23,37,31,28,48.2,82.8,42.9,32,44,14,1
435,6825,2019-12-22,SAS,11,17,109,31,30,22,26,51.2,78.9,35.7,24,36,18,1
436,6826,2019-12-22,PHX,11,18,125,35,30,30,30,51.6,76.7,28.6,26,41,8,1
437,6827,2019-12-22,POR,14,16,113,27,34,22,30,42.6,80.0,37.1,19,45,14,1
438,6828,2019-12-22,TOR,21,8,110,20,22,21,47,39.4,83.9,29.4,21,51,10,1
439,6829,2019-12-22,BOS,20,7,119,30,29,25,35,52.3,81.2,43.8,25,57,11,1
440,6830,2019-12-23,MIL,27,4,117,21,38,24,34,42.3,82.4,34.1,31,61,9,1
441,6831,2019-12-23,OKC,15,14,118,27,30,29,32,47.4,85.0,33.3,24,49,12,1
442,6832,2019-12-23,LAL,24,6,104,28,25,25,26,47.0,72.7,34.5,18,45,19,1
443,6833,2019-12-24,CLE,9,21,121,42,29,23,27,47.4,76.5,35.7,23,37,16,1
444,6834,2019-12-24,DET,11,20,109,23,29,34,23,51.2,72.2,33.3,27,30,13,1
445,6835,2019-12-24,IND,21,10,120,30,24,24,29,47.4,60.0,42.9,34,46,11,1
446,6836,2019-12-24,NYK,7,24,115,37,27,27,24,47.3,80.0,41.7,29,44,14,1
447,6837,2019-12-24,ORL,13,17,103,28,23,32,20,47.6,65.2,38.5,23,46,12,1
448,6838,2019-12-24,MIA,22,8,107,32,21,23,31,41.1,88.9,36.0,16,55,13,1
449,6839,2019-12-24,MEM,11,20,115,31,30,28,26,46.9,62.5,40.5,28,35,13,1
450,6840,2019-12-24,PHX,11,19,111,22,27,32,30,48.3,77.8,35.1,29,38,17,1
451,6841,2019-12-24,POR,14,17,94,31,25,21,17,40.7,88.9,13.8,17,48,11,1
452,6842,2019-12-24,SAC,12,18,104,21,36,22,25,47.1,65.2,23.3,20,49,17,1
453,6843,2019-12-24,GSW,7,24,113,22,35,27,29,44.2,83.3,40.0,27,55,19,1
454,6844,2019-12-25,TOR,21,10,102,19,28,22,33,47.5,81.8,34.8,17,34,17,1
455,6845,2019-12-25,PHI,23,10,121,38,31,31,21,43.6,80.0,47.7,29,49,7,1
456,6846,2019-12-25,GSW,8,24,116,28,36,28,24,47.1,89.3,32.1,27,54,16,1
457,6847,2019-12-26,LAL,24,7,106,33,30,23,20,40.6,76.2,26.7,24,42,13,1
458,6848,2019-12-26,DEN,21,9,100,26,29,25,20,40.2,77.8,32.4,24,40,12,1
459,6849,2019-12-27,DET,12,20,132,31,37,38,26,53.5,80.8,39.6,32,48,14,1
460,6850,2019-12-27,BKN,16,14,82,15,26,20,21,26.9,75.0,26.0,17,50,13,1
461,6851,2019-12-27,OKC,15,15,97,18,29,27,23,41.3,84.6,28.6,23,34,9,1
462,6852,2019-12-27,DAL,20,10,102,20,32,27,23,42.2,66.7,40.0,22,52,14,1
463,6853,2019-12-27,SAC,12,19,104,26,22,31,11,34.6,84.0,23.1,20,67,12,1
464,6854,2019-12-27,UTA,19,12,121,37,25,34,25,56.8,68.2,38.9,22,41,10,1
465,6855,2019-12-27,BOS,22,7,129,33,29,30,37,51.6,89.5,35.0,28,43,11,1
466,6856,2019-12-28,CHA,13,21,102,18,25,22,29,41.6,61.1,17.9,26,54,15,1
467,6857,2019-12-28,ORL,14,17,98,19,27,25,27,42.0,60.9,33.3,26,48,15,1
468,6858,2019-12-28,ATL,6,26,86,19,21,23,23,36.3,57.1,29.3,20,46,18,1
469,6859,2019-12-28,MIA,23,8,113,25,33,26,29,44.9,89.5,42.1,29,56,13,1
470,6860,2019-12-28,GSW,9,24,105,25,18,23,39,41.3,80.0,33.3,22,41,10,1
471,6861,2019-12-28,DEN,22,9,119,26,24,32,37,48.4,74.1,31.0,28,43,10,1
472,6862,2019-12-29,BOS,22,8,97,25,29,25,18,39.7,77.8,21.9,18,31,14,1
473,6863,2019-12-29,NOP,10,23,120,19,29,38,34,46.2,80.0,42.9,25,49,12,1
474,6864,2019-12-29,MIA,24,8,117,28,26,31,23,44.7,79.3,35.7,26,43,8,1
475,6865,2019-12-29,WAS,9,22,100,23,35,20,22,34.4,77.4,40.0,16,49,11,1
476,6866,2019-12-29,CHI,13,20,116,35,29,19,33,49.4,78.9,48.4,22,51,17,1
477,6867,2019-12-29,HOU,22,10,108,42,21,25,20,43.6,43.8,31.0,16,54,14,1
478,6868,2019-12-29,MIN,11,20,88,21,22,17,28,35.5,73.7,21.6,17,40,18,1
479,6869,2019-12-29,MIL,29,5,111,37,19,22,33,51.2,66.7,35.1,30,58,23,1
480,6870,2019-12-29,SAS,13,18,136,30,29,42,35,57.0,80.0,51.4,30,51,11,1
481,6871,2019-12-29,GSW,9,25,121,41,33,24,23,48.4,76.5,46.2,28,42,13,1
482,6872,2019-12-29,SAC,12,20,110,30,19,28,33,48.8,66.7,38.7,19,36,12,1
483,6873,2019-12-29,POR,14,19,120,32,32,31,25,47.7,85.2,42.9,18,39,16,1
484,6874,2019-12-29,LAC,23,11,107,32,31,29,15,36.8,92.6,30.0,22,46,7,1
485,6875,2019-12-29,TOR,22,11,97,20,27,33,17,42.2,100,37.5,21,42,14,1
486,6876,2019-12-30,MEM,13,21,117,31,25,30,31,48.4,100,28.6,30,51,14,1
487,6877,2019-12-30,NOP,11,23,127,36,28,22,41,49.0,69.2,40.9,32,46,9,1
488,6878,2019-12-30,DEN,23,9,120,31,31,26,32,51.9,90.3,27.6,23,37,12,1
489,6879,2019-12-30,LAL,26,7,108,25,29,30,24,48.7,82.1,39.1,28,39,16,1
490,6880,2019-12-31,ORL,14,19,93,21,36,15,21,41.6,58.3,20.0,22,40,9,1
491,6881,2019-12-31,WAS,10,22,123,29,42,19,33,51.2,66.7,45.9,26,40,9,1
492,6882,2019-12-31,CHI,13,21,102,20,32,25,25,37.4,62.5,38.6,26,43,10,1
493,6883,2019-12-31,MIN,12,20,122,27,22,25,29,40.4,72.4,38.6,20,60,14,1
494,6884,2019-12-31,UTA,21,12,104,19,20,29,36,47.0,80.0,38.5,20,46,14,1
495,6885,2019-12-31,POR,14,20,116,38,26,25,27,45.8,77.8,41.2,24,42,8,1
496,6886,2019-12-31,CHA,13,23,92,18,25,30,19,39.5,75.0,35.3,25,41,17,1
497,6887,2019-12-31,IND,22,12,115,29,38,29,19,48.8,76.9,44.0,35,38,6,1
498,6888,2019-12-31,SAC,12,22,87,23,17,33,14,41.2,68.4,28.6,20,41,15,1
499,6889,2020-01-01,TOR,23,11,117,27,32,27,31,47.6,80.0,43.6,29,45,11,1
500,6890,2020-01-01,HOU,23,11,130,38,31,23,38,52.9,71.0,47.1,20,43,15,1
501,6891,2020-01-01,SAS,14,18,117,25,28,24,23,46.9,76.5,45.2,30,53,10,1
502,6892,2020-01-01,OKC,18,15,106,20,30,27,29,42.9,78.6,22.2,18,56,11,1
503,6893,2020-01-01,WAS,10,23,101,29,29,25,18,37.9,83.9,29.0,18,46,13,1
504,6894,2020-01-02,NYK,10,24,117,25,26,32,34,48.0,64.3,38.9,29,55,7,1
505,6895,2020-01-02,MIL,31,5,106,19,33,25,29,42.6,65.4,25.0,24,60,17,1
506,6896,2020-01-02,LAL,27,7,117,43,31,27,16,47.8,70.6,25.0,25,45,12,1
507,6897,2020-01-03,CLE,10,24,106,29,30,26,21,50.6,78.6,37.1,26,42,14,1
508,6898,2020-01-03,IND,22,13,116,37,27,24,28,52.4,72.0,46.2,32,34,9,1
509,6899,2020-01-03,MIA,25,9,84,18,24,21,21,40.7,54.5,32.4,23,50,13,1
510,6900,2020-01-03,CHI,13,22,98,22,29,19,28,39.4,76.5,30.6,22,45,10,1
511,6901,2020-01-03,MIN,13,21,99,34,24,23,18,40.0,58.8,30.2,22,52,12,1
512,6902,2020-01-03,DAL,22,12,123,31,29,33,30,50.6,88.2,47.4,22,46,13,1
513,6903,2020-01-03,SAS,14,19,103,27,28,21,27,43.5,83.3,41.9,22,45,8,1
514,6904,2020-01-03,SAC,13,22,128,26,37,27,38,48.9,83.9,41.2,26,41,12,1
515,6905,2020-01-03,LAC,25,11,126,30,39,37,20,54.3,71.4,39.3,29,51,15,1
516,6906,2020-01-04,BOS,24,8,109,19,34,29,27,44.1,72.4,24.0,23,54,12,1
517,6907,2020-01-04,ORL,16,19,105,27,29,28,21,40.7,89.7,37.1,25,44,10,1
518,6908,2020-01-04,WAS,10,24,103,31,27,20,25,42.2,64.0,33.3,19,41,12,1
519,6909,2020-01-04,HOU,24,11,118,20,40,36,22,47.7,75.0,37.5,22,46,11,1
520,6910,2020-01-04,PHX,14,21,120,29,22,32,37,46.7,78.8,35.7,28,48,10,1
521,6911,2020-01-04,LAL,28,7,123,42,32,31,18,50.0,82.1,48.3,29,47,12,1
522,6912,2020-01-04,LAC,25,12,114,27,30,23,34,44.6,77.3,23.3,20,49,13,1
523,6913,2020-01-04,BKN,16,18,102,33,19,28,22,47.8,73.5,37.1,24,38,24,1
524,6914,2020-01-05,ORL,16,20,96,25,22,28,21,44.7,75.0,29.7,21,46,10,1
525,6915,2020-01-05,ATL,8,28,116,43,21,32,20,51.2,91.7,31.2,22,40,13,1
526,6916,2020-01-05,CLE,10,25,106,27,26,26,27,45.9,82.4,46.7,19,42,13,1
527,6917,2020-01-05,WAS,11,24,128,31,30,34,33,54.9,81.5,37.5,20,49,11,1
528,6918,2020-01-05,CHI,13,23,104,28,24,21,31,42.5,74.2,38.2,23,37,15,1
529,6919,2020-01-05,DAL,22,13,120,20,24,40,19,47.0,84.6,30.0,28,41,10,1
530,6920,2020-01-05,MIL,32,5,127,29,42,32,24,49.4,72.7,37.8,23,49,9,1
531,6921,2020-01-05,GSW,9,28,104,23,36,21,24,40.2,84.4,52.4,26,42,14,1
532,6922,2020-01-05,SAC,13,23,115,26,22,32,35,44.7,75.0,57.1,20,51,20,1
533,6923,2020-01-05,LAC,26,12,135,29,47,38,21,54.2,81.8,56.2,25,42,19,1
534,6924,2020-01-05,MIA,26,10,122,31,34,29,28,52.2,62.5,40.9,34,47,10,1
535,6925,2020-01-06,CLE,10,26,103,20,28,31,24,47.6,78.9,32.0,15,44,20,1
536,6926,2020-01-06,PHX,14,22,114,31,26,20,37,45.3,84.6,23.1,25,46,10,1
537,6927,2020-01-06,LAL,29,7,106,23,33,19,31,45.7,69.6,30.0,23,50,13,1
538,6928,2020-01-07,CHA,15,24,104,29,15,21,39,45.7,90.9,33.3,21,38,11,1
539,6929,2020-01-07,ORL,17,20,101,20,32,23,26,43.2,74.2,30.8,21,60,18,1
540,6930,2020-01-07,PHI,24,14,120,31,31,28,30,51.1,83.3,50.0,31,42,10,1
541,6931,2020-01-07,WAS,12,24,99,26,25,23,25,46.4,60.9,33.3,18,47,14,1
542,6932,2020-01-07,ATL,8,29,115,31,25,30,29,45.5,84.4,46.2,24,34,10,1
543,6933,2020-01-07,NOP,12,25,126,36,28,33,29,47.9,80.0,38.7,23,48,6,1
544,6934,2020-01-07,DAL,23,13,118,33,28,27,30,52.4,73.7,39.0,25,43,14,1
545,6935,2020-01-07,SAS,15,20,126,27,38,26,35,51.1,89.5,54.3,23,54,11,1
546,6936,2020-01-07,SAC,14,23,111,26,26,38,21,48.1,78.3,50.0,27,43,22,1
